id;id_embedded;url;name;season;number;type;airdate;airtime;airstamp;runtime;rating_average;medium;original;_links_self;_links_show;summary
2419700;13215;https://www.tvmaze.com/episodes/2419700/critical-role-s02-special-the-mighty-nein-reunited-part-2-ukotoa-unleashed;The Mighty Nein Reunited: Part 2 | Uk'otoa Unleashed;2;;significant_special;2022-12-01;;2022-12-01T12:00:00+00:00;240.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1088165.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1088165.jpg;https://api.tvmaze.com/episodes/2419700;https://api.tvmaze.com/shows/13215;<p>The reunion isn't over yet! Picking up several months after the events in Cognouza, our unsung heroes have all started new chapters in their lives. However, when some discover that there are still old chapters yet to be closed, The Mighty Nein must reunite for more stories untold…</p>
2573107;22295;https://www.tvmaze.com/episodes/2573107/wahlgrens-varld-12x12-en-hemlighet-avslojas;En hemlighet avslöjas;12;12.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2573107;https://api.tvmaze.com/shows/22295;
2454072;24727;https://www.tvmaze.com/episodes/2454072/akb48-nemousu-tv-39x11-true-oguri-yui-part-1;True Oguri Yui! Part 1;39;11.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;24.0;;;;https://api.tvmaze.com/episodes/2454072;https://api.tvmaze.com/shows/24727;
2412789;27557;https://www.tvmaze.com/episodes/2412789/titans-4x06-brother-blood;Brother Blood;4;6.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;50.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1082119.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1082119.jpg;https://api.tvmaze.com/episodes/2412789;https://api.tvmaze.com/shows/27557;<p>The Titans race against time to save Sebastian before the Blood Moon ritual, while Conner's new hardened personality rears, and Gar is presented with an ominous choice.</p>
2452332;28381;https://www.tvmaze.com/episodes/2452332/cyanide-happiness-shorts-2022-12-01-how-cinderella-could-have-ended;How Cinderella Could Have Ended;2022;44.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2452332;https://api.tvmaze.com/shows/28381;
2436875;36841;https://www.tvmaze.com/episodes/2436875/hot-ones-19x10-zoe-saldana-gets-scorched-by-spicy-wings;Zoe Saldaña Gets Scorched By Spicy Wings;19;10.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;26.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081897.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081897.jpg;https://api.tvmaze.com/episodes/2436875;https://api.tvmaze.com/shows/36841;<p>Zoe Saldaña is an actor who lays claim to some of the biggest box-office franchises of our time—from Avatar, to Star Trek, and Guardians of the Galaxy. On that note, you can catch her in the long-awaited, James Cameron–directed Avatar: The Way of the Water, in theaters December 16th. But how is she with spicy food? Find out as the Saldaña takes on the wings of death and discusses her love of sci-fi, behind-the-scenes Avatar moments, and how being a ballerina set her up for a career as an action star.</p>
2403498;37152;https://www.tvmaze.com/episodes/2403498/help-my-house-is-haunted-4x11-dead-in-the-water;Dead in the Water;4;11.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;44.0;;https://static.tvmaze.com/uploads/images/medium_landscape/442/1105388.jpg;https://static.tvmaze.com/uploads/images/original_untouched/442/1105388.jpg;https://api.tvmaze.com/episodes/2403498;https://api.tvmaze.com/shows/37152;<p>The team heads to the village of Tasburgh in Norfolk, a county famed for its links with witchcraft. The homeowners, Becky and David, live in a converted watermill and are plagued by paranormal activity.</p>
2603381;39114;https://www.tvmaze.com/episodes/2603381/pod-save-america-2022-12-01-cleanup-on-heil-12;Cleanup on Heil 12!;2022;96.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;49.0;;;;https://api.tvmaze.com/episodes/2603381;https://api.tvmaze.com/shows/39114;<p>Republican leaders struggle to respond to Trump's Nazi Dinner, Congress passes a bill to protect same-sex marriage as Washington gears up for a busy lame duck session, the GOP conducts a midterm autopsy, and White House Chief of Staff Ron Klain stops by to talk about Joe Biden's plans for 2023.</p>
2444868;40227;https://www.tvmaze.com/episodes/2444868/egrisi-5x31-rapid-egrisi-moskva-bitva-za-kubok;Рапид - Эгриси Москва. Битва за кубок;5;31.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;16.0;;;;https://api.tvmaze.com/episodes/2444868;https://api.tvmaze.com/shows/40227;
2441078;40471;https://www.tvmaze.com/episodes/2441078/boos-8x11-hoe-ambassades-levens-kapot-maken-en-wopke-hoekstra-toekijkt;HOE AMBASSADES LEVENS KAPOT MAKEN EN WOPKE HOEKSTRA TOEKIJKT;8;11.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2441078;https://api.tvmaze.com/shows/40471;
2446934;40482;https://www.tvmaze.com/episodes/2446934/10-glupyh-voprosov-2022-12-01-masteru-manikura;МАСТЕРУ МАНИКЮРА;2022;62.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;39.0;;;;https://api.tvmaze.com/episodes/2446934;https://api.tvmaze.com/shows/40482;
2440350;41611;https://www.tvmaze.com/episodes/2440350/good-mythical-morning-22x59-weirdest-sx-questions-on-the-internet-singing-game;Weirdest S€X Questions On The Internet (Singing Game);22;59.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;14.0;;;;https://api.tvmaze.com/episodes/2440350;https://api.tvmaze.com/shows/41611;
2440743;42899;https://www.tvmaze.com/episodes/2440743/redakcia-4x238-zvezdnyj-hirurg-protiv-svoih-pacientok-nasilnik-ili-zertva-ogovora-rassledovanie-sasi-sulim;«Звездный» хирург против своих пациенток: насильник или жертва оговора? Расследование Саши Сулим;4;238.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;69.0;;;;https://api.tvmaze.com/episodes/2440743;https://api.tvmaze.com/shows/42899;"<p>Today we have a new investigation of Sasha Sulim in the genre of ""true detective"". In the center of the plot is a Moscow plastic surgeon (he is also the main suspect) and patients who accuse him of harassment.</p><p>Moreover, the police have statements from patients and from the doctor himself, who, in turn, accuses women of slander and extortion. This is the beginning of the story, and the rest you will learn firsthand — from all its participants</p>"
2419339;43051;https://www.tvmaze.com/episodes/2419339/gossip-girl-2x01-deb-brawl-in-a-blue-dress;Deb Brawl in a Blue Dress;2;1.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;58.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081647.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081647.jpg;https://api.tvmaze.com/episodes/2419339;https://api.tvmaze.com/shows/43051;<p>As the crew looks forward to a fresh start in the new year, a debutante ball threatens already fragile bonds.</p>
2419340;43051;https://www.tvmaze.com/episodes/2419340/gossip-girl-2x02-guess-whos-coming-at-dinner;Guess Who's Coming at Dinner;2;2.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;59.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081648.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081648.jpg;https://api.tvmaze.com/episodes/2419340;https://api.tvmaze.com/shows/43051;<p>Zoya spends more time with Shan's family – much to Nick's annoyance – while Max's parents host an important dinner that descends into chaos.</p>
2421703;44724;https://www.tvmaze.com/episodes/2421703/trudnye-podrostki-4x05-seria-5;Серия 5;4;5.0;regular;2022-12-01;00:00;2022-12-01T12:00:00+00:00;25.0;;;;https://api.tvmaze.com/episodes/2421703;https://api.tvmaze.com/shows/44724;
2418269;46455;https://www.tvmaze.com/episodes/2418269/sigurd-fakke-pult-4x08-vi-lever;Vi lever;4;8.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;31.0;;;;https://api.tvmaze.com/episodes/2418269;https://api.tvmaze.com/shows/46455;<p>In the intense series finale, Sigurd and Tuva go to a Motvind demonstration to get their minds off their problems, but when they receive a desperate phone call everything changes.</p>
2413763;46692;https://www.tvmaze.com/episodes/2413763/besprincipnye-3x01-seria-1;Серия 1;3;1.0;regular;2022-12-01;00:00;2022-12-01T12:00:00+00:00;44.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1082478.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1082478.jpg;https://api.tvmaze.com/episodes/2413763;https://api.tvmaze.com/shows/46692;
2417047;46692;https://www.tvmaze.com/episodes/2417047/besprincipnye-3x02-seria-2;Серия 2;3;2.0;regular;2022-12-01;00:00;2022-12-01T12:00:00+00:00;50.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1082497.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1082497.jpg;https://api.tvmaze.com/episodes/2417047;https://api.tvmaze.com/shows/46692;
2420331;49333;https://www.tvmaze.com/episodes/2420331/star-trek-prodigy-1x15-preludes;Preludes;1;15.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;23.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081736.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081736.jpg;https://api.tvmaze.com/episodes/2420331;https://api.tvmaze.com/shows/49333;<p>A Starfleet Admiral digs into the past of the Protostar crew. Meanwhile, the Diviner recalls his life's mission.</p>
2417175;51274;https://www.tvmaze.com/episodes/2417175/the-sex-lives-of-college-girls-2x05-taking-shots;Taking Shots;2;5.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;28.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081644.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081644.jpg;https://api.tvmaze.com/episodes/2417175;https://api.tvmaze.com/shows/51274;<p>Leighton helps Kimberly administer her hormone injections. Whitney considers how to handle being repeatedly mistaken for the only other Black girl in class. Bela clashes with her Catullan replacement.</p>
2417176;51274;https://www.tvmaze.com/episodes/2417176/the-sex-lives-of-college-girls-2x06-doppelbanger;Doppelbanger;2;6.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;28.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081645.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081645.jpg;https://api.tvmaze.com/episodes/2417176;https://api.tvmaze.com/shows/51274;"<p>Bela seizes an opportunity when a late-night comic visits campus. Kimberly attempts to prove she hasn't been ""med-zoned"" by Jackson. Whitney fights to contribute to a group assignment. Leighton pursues a junior... who reminds her of herself.</p>"
2438318;54125;https://www.tvmaze.com/episodes/2438318/painted-with-raven-2x03-glam-rock-nftease;Glam Rock - NFTease;2;3.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2438318;https://api.tvmaze.com/shows/54125;
2440615;54744;https://www.tvmaze.com/episodes/2440615/al-saleet-akhbar-10x41-almakynat-alalmanyt;الماكينات الألمانية;10;41.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;22.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081744.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081744.jpg;https://api.tvmaze.com/episodes/2440615;https://api.tvmaze.com/shows/54744;
2435003;56215;https://www.tvmaze.com/episodes/2435003/drag-race-italia-2x07-a-spasso-nel-tempo;A spasso nel tempo;2;7.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;73.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081884.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081884.jpg;https://api.tvmaze.com/episodes/2435003;https://api.tvmaze.com/shows/56215;<p>It's time for a roast! With irreverence and a pinch of malice. our queens will have to try to be perfect standup comedians. On the runway, the queens take a journey through time with a series of outfits that pay homage to the various eras of history.</p>
2488582;56959;https://www.tvmaze.com/episodes/2488582/roku-recommends-2x14-week-of-december-1st;Week of December 1st;2;14.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;15.0;;;;https://api.tvmaze.com/episodes/2488582;https://api.tvmaze.com/shows/56959;
2442241;57806;https://www.tvmaze.com/episodes/2442241/judy-justice-2x22-funeral-feud;Funeral Feud;2;22.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;25.0;;https://static.tvmaze.com/uploads/images/medium_landscape/444/1110238.jpg;https://static.tvmaze.com/uploads/images/original_untouched/444/1110238.jpg;https://api.tvmaze.com/episodes/2442241;https://api.tvmaze.com/shows/57806;"<p>Brothers clash over funeral expenses for their mother; accusations of defamation ensue.</p>"
2327473;59591;https://www.tvmaze.com/episodes/2327473/thursday-night-football-on-prime-video-1x11-buffalo-bills-at-new-england-patriots;Buffalo Bills at New England Patriots;1;11.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;180.0;;;;https://api.tvmaze.com/episodes/2327473;https://api.tvmaze.com/shows/59591;<p>Gillette Stadium, Foxborough, MA.</p>
2422111;60736;https://www.tvmaze.com/episodes/2422111/the-flatshare-1x01-meet-cute;Meet Cute;1;1.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;48.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1082567.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1082567.jpg;https://api.tvmaze.com/episodes/2422111;https://api.tvmaze.com/shows/60736;<p>After a brutal breakup, journalist Tiffany agrees to timeshare a bed with hospice nurse Leon. In theory, they! ll never have to meet. But as the Post-its start to fly, things get complicated.</p>
2433973;60736;https://www.tvmaze.com/episodes/2433973/the-flatshare-1x02-on-the-apps;On the Apps;1;2.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;44.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1082568.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1082568.jpg;https://api.tvmaze.com/episodes/2433973;https://api.tvmaze.com/shows/60736;<p>As Tiffany tries dating apps and Leon attempts to raise cash cryptocurrency trading, the two bond over Post-its when things don't work out as planned. Tiffany pays Richie a visit in prison.</p>
2433974;60736;https://www.tvmaze.com/episodes/2433974/the-flatshare-1x03-valentines-day;Valentine's Day;1;3.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;44.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1082569.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1082569.jpg;https://api.tvmaze.com/episodes/2433974;https://api.tvmaze.com/shows/60736;<p>Leon and Tiffany arrange to meet in person on Valentine's Day, but Leon doesn't show after a sensationalised version of Tiffany's article about Richie is published without her knowing.</p>
2433975;60736;https://www.tvmaze.com/episodes/2433975/the-flatshare-1x04-they-fuck-you-up;They Fuck You Up;1;4.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;47.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1082570.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1082570.jpg;https://api.tvmaze.com/episodes/2433975;https://api.tvmaze.com/shows/60736;<p>Faced with leaving the flatshare, Tiffany starts to reconsider what she really wants from Justin and a bruised Leon lets his hair down for once – but both can't stop thinking of each other.</p>
2433976;60736;https://www.tvmaze.com/episodes/2433976/the-flatshare-1x05-first-date;First Date;1;5.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;48.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1082571.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1082571.jpg;https://api.tvmaze.com/episodes/2433976;https://api.tvmaze.com/shows/60736;<p>Tiffany and Leon start to get close after Leon's meddling teenage patient tricks them into taking a trip to Brighton together. But shocking news changes everything.</p>
2433977;60736;https://www.tvmaze.com/episodes/2433977/the-flatshare-1x06-the-beginning;The Beginning;1;6.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;45.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1082572.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1082572.jpg;https://api.tvmaze.com/episodes/2433977;https://api.tvmaze.com/shows/60736;<p>It's the day of Richie's hearing and Tiffany's award ceremony. After Leon tentatively asks her out, it seems their romance is set to start. But Tiffany's manipulative ex has other ideas.</p>
2454076;60896;https://www.tvmaze.com/episodes/2454076/akher-door-1x01-1-alhlqt;1 الحلقة;1;1.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;44.0;;;;https://api.tvmaze.com/episodes/2454076;https://api.tvmaze.com/shows/60896;<p>Rawan is released from custody after a verdict of her innocence is released. Trying to live her old life again, Rawan's past keeps knocking at her door.</p>
2454077;60896;https://www.tvmaze.com/episodes/2454077/akher-door-1x02-2-alhlqt;2 الحلقة;1;2.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;46.0;;;;https://api.tvmaze.com/episodes/2454077;https://api.tvmaze.com/shows/60896;<p>Rawan tries to hide that she knows the truth about Salma's alleged suicide despite the police interrogations in her building. Marwan's wife discovers his secret.</p>
2442332;61650;https://www.tvmaze.com/episodes/2442332/qing-chuan-daily-life-1x31-episode-31;Episode 31;1;31.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;46.0;;;;https://api.tvmaze.com/episodes/2442332;https://api.tvmaze.com/shows/61650;
2440940;62545;https://www.tvmaze.com/episodes/2440940/ww2-war-against-humanity-1x89-1-december-1943;1 December 1943;1;89.0;regular;2022-12-01;;2022-12-01T12:00:00+00:00;17.0;;https://static.tvmaze.com/uploads/images/medium_landscape/432/1081839.jpg;https://static.tvmaze.com/uploads/images/original_untouched/432/1081839.jpg;https://api.tvmaze.com/episodes/2440940;https://api.tvmaze.com/shows/62545;<p>Ed Murrow accompanies the RAF on a bombing raid on Berlin, and files one of his most iconic broadcasts with CBS. In Teheran, Winston Churchill walks out on a dinner with Joseph Stalin, after the USSR Premiere suggests mass murdering German officers.</p>
